acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_1_7_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_3.vnnlib,3.459754000,sat,1.033544549
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_1_8_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_3.vnnlib,3.463963107,sat,1.035418189
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_1_9_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_3.vnnlib,3.460593313,sat,1.034151925
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_2_1_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_3.vnnlib,3.456801988,sat,2.041859223
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_2_2_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_3.vnnlib,3.451136303,sat,2.070556945
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_2_3_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_3.vnnlib,3.475396250,unsat,19.112997815
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_2_4_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_3.vnnlib,3.547796939,unsat,7.067249631
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_2_5_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_3.vnnlib,3.570774965,sat,3.046232753
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_2_6_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_3.vnnlib,3.621053004,unsat,7.102838624
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_2_7_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_3.vnnlib,3.460504421,unsat,7.037551094
